UniqueKey,year,category_id,category,subcategory_id,subcategory,project_id,project,amount
2011-1236,2011,1 ,健康福祉,1,健康,project_1236,保健衛生総務費,147460
2011-1237,2011,1 ,健康福祉,1,健康,project_1237,保健衛生総務費,624750
2011-1238,2011,1 ,健康福祉,1,健康,project_1238,保健衛生総務費,761600
2011-1239,2011,1 ,健康福祉,1,健康,project_1239,保健衛生総務費,262200
2011-1240,2011,1 ,健康福祉,1,健康,project_1240,保健衛生総務費,90300
2011-1241,2011,1 ,健康福祉,1,健康,project_1241,保健衛生総務費,46487700
2011-1242,2011,1 ,健康福祉,1,健康,project_1242,保健衛生総務費,3482850
2011-1243,2011,1 ,健康福祉,1,健康,project_1243,保健衛生総務費,0
2011-1244,2011,1 ,健康福祉,1,健康,project_1244,保健衛生総務費,430000
2011-1245,2011,1 ,健康福祉,1,健康,project_1245,保健衛生総務費,339000
2011-1246,2011,1 ,健康福祉,1,健康,project_1246,保健衛生総務費,352000
2011-1247,2011,1 ,健康福祉,1,健康,project_1247,保健衛生総務費,4590
2011-1248,2011,1 ,健康福祉,1,健康,project_1248,保健衛生総務費,49944783
2011-1249,2011,1 ,健康福祉,1,健康,project_1249,保健衛生総務費,367500
2011-1250,2011,1 ,健康福祉,1,健康,project_1250,保健衛生総務費,4660
2011-1251,2011,1 ,健康福祉,1,健康,project_1251,保健衛生総務費,106050
2011-1252,2011,1 ,健康福祉,1,健康,project_1252,保健衛生総務費,660180
2011-1253,2011,1 ,健康福祉,1,健康,project_1253,保健衛生総務費,351900
2011-1254,2011,1 ,健康福祉,1,健康,project_1254,保健衛生総務費,0
2011-1255,2011,1 ,健康福祉,1,健康,project_1255,保健衛生総務費,144900
2011-1256,2011,1 ,健康福祉,1,健康,project_1256,保健衛生総務費,151250
2011-1257,2011,1 ,健康福祉,1,健康,project_1257,保健衛生総務費,195720
2011-1258,2011,1 ,健康福祉,1,健康,project_1258,保健衛生総務費,92970
2011-1259,2011,1 ,健康福祉,1,健康,project_1259,保健衛生総務費,246214
2011-1260,2011,1 ,健康福祉,1,健康,project_1260,保健衛生総務費,112050
2011-1261,2011,1 ,健康福祉,1,健康,project_1261,保健衛生総務費,89540
2011-1262,2011,1 ,健康福祉,1,健康,project_1262,保健衛生総務費,228130
2011-1263,2011,1 ,健康福祉,1,健康,project_1263,保健衛生総務費,142275
2011-1264,2011,1 ,健康福祉,1,健康,project_1264,保健衛生総務費,26000
2011-1265,2011,1 ,健康福祉,1,健康,project_1265,保健衛生総務費,0
2011-1266,2011,1 ,健康福祉,1,健康,project_1266,保健衛生総務費,120800
2011-1267,2011,1 ,健康福祉,1,健康,project_1267,保健衛生総務費,0
2011-1268,2011,1 ,健康福祉,1,健康,project_1268,保健衛生総務費,250000
2011-1269,2011,1 ,健康福祉,1,健康,project_1269,保健衛生総務費,30590000
2011-1270,2011,1 ,健康福祉,1,健康,project_1270,保健衛生総務費,0
2011-1271,2011,1 ,健康福祉,1,健康,project_1271,保健衛生総務費,0
2011-1272,2011,1 ,健康福祉,1,健康,project_1272,保健衛生総務費,2440145
2011-1273,2011,1 ,健康福祉,1,健康,project_1273,保健衛生総務費,800
2011-1274,2011,1 ,健康福祉,1,健康,project_1274,保健衛生総務費,218169219
2011-1275,2011,1 ,健康福祉,1,健康,project_1275,保健衛生総務費,342160
2011-1276,2011,1 ,健康福祉,1,健康,project_1276,保健衛生総務費,0
2011-1277,2011,1 ,健康福祉,1,健康,project_1277,保健衛生総務費,923765
2011-1278,2011,1 ,健康福祉,1,健康,project_1278,保健衛生総務費,202750
2011-1279,2011,1 ,健康福祉,1,健康,project_1279,保健衛生総務費,35550
2011-1280,2011,1 ,健康福祉,1,健康,project_1280,保健衛生総務費,364000
2011-1281,2011,1 ,健康福祉,1,健康,project_1281,保健衛生総務費,93000
2011-1282,2011,1 ,健康福祉,1,健康,project_1282,保健衛生総務費,15200
2011-1283,2011,1 ,健康福祉,1,健康,project_1283,保健衛生総務費,15200
2011-1284,2011,1 ,健康福祉,1,健康,project_1284,保健衛生総務費,15200
2011-1285,2011,1 ,健康福祉,1,健康,project_1285,保健衛生総務費,20000
2011-1286,2011,1 ,健康福祉,1,健康,project_1286,保健衛生総務費,15200
2011-1287,2011,1 ,健康福祉,1,健康,project_1287,保健衛生総務費,225794234
2011-1288,2011,1 ,健康福祉,1,健康,project_1288,保健衛生総務費,17730976
2011-1289,2011,1 ,健康福祉,1,健康,project_1289,保健衛生総務費,82216662
2011-1290,2011,1 ,健康福祉,1,健康,project_1290,予防費,835448
2011-1291,2011,1 ,健康福祉,1,健康,project_1291,予防費,0
2011-1292,2011,1 ,健康福祉,1,健康,project_1292,予防費,0
2011-1293,2011,1 ,健康福祉,1,健康,project_1293,予防費,3000
2011-1294,2011,1 ,健康福祉,1,健康,project_1294,予防費,946275
2011-1295,2011,1 ,健康福祉,1,健康,project_1295,予防費,151564
2011-1296,2011,1 ,健康福祉,1,健康,project_1296,予防費,191936649
2011-1297,2011,1 ,健康福祉,1,健康,project_1297,予防費,52500
2011-1298,2011,1 ,健康福祉,1,健康,project_1298,予防費,861000
2011-1299,2011,1 ,健康福祉,1,健康,project_1299,予防費,4517130
2011-1300,2011,1 ,健康福祉,1,健康,project_1300,老人保健費,0
2011-1301,2011,1 ,健康福祉,1,健康,project_1301,老人保健費,0
2011-1302,2011,1 ,健康福祉,1,健康,project_1302,老人保健費,0
2011-1303,2011,1 ,健康福祉,1,健康,project_1303,老人保健費,0
2011-1304,2011,1 ,健康福祉,1,健康,project_1304,老人保健費,0
2011-1515,2011,3 ,経済・観光,2,商工業,project_1515,労働諸費,8000000
2011-1516,2011,3 ,経済・観光,2,商工業,project_1516,労働諸費,13681189
2011-1517,2011,3 ,経済・観光,2,商工業,project_1517,労働諸費,95777836
2011-1518,2011,3 ,経済・観光,2,商工業,project_1518,労働諸費,43680
2011-1519,2011,3 ,経済・観光,2,商工業,project_1519,労働諸費,0
2011-1520,2011,3 ,経済・観光,2,商工業,project_1520,労働諸費,125600
2011-1521,2011,3 ,経済・観光,2,商工業,project_1521,労働諸費,0
2011-1522,2011,3 ,経済・観光,2,商工業,project_1522,労働諸費,8091251
2011-1523,2011,3 ,経済・観光,2,商工業,project_1523,労働諸費,0
2011-1524,2011,3 ,経済・観光,2,商工業,project_1524,労働諸費,7831
2011-1525,2011,3 ,経済・観光,2,商工業,project_1525,労働諸費,143093
2011-1526,2011,3 ,経済・観光,2,商工業,project_1526,労働諸費,1662294
2011-1527,2011,3 ,経済・観光,2,商工業,project_1527,労働諸費,192731673
2011-1528,2011,3 ,経済・観光,2,商工業,project_1528,労働諸費,47815382
2011-1529,2011,3 ,経済・観光,2,商工業,project_1529,労働諸費,3497000
2011-1530,2011,3 ,経済・観光,2,商工業,project_1530,労働諸費,8396631
2011-1531,2011,3 ,経済・観光,2,商工業,project_1531,労働諸費,122000
2011-1532,2011,3 ,経済・観光,2,商工業,project_1532,労働諸費,160000
2011-1533,2011,3 ,経済・観光,2,商工業,project_1533,労働諸費,120000
2011-1534,2011,3 ,経済・観光,2,商工業,project_1534,労働諸費,12518000
2011-1535,2011,3 ,経済・観光,2,商工業,project_1535,労働諸費,800000
2011-1540,2011,3 ,経済・観光,1,農林漁業,project_1540,農業委員会費,7600
2011-1541,2011,3 ,経済・観光,1,農林漁業,project_1541,農業委員会費,21686326
2011-1542,2011,3 ,経済・観光,1,農林漁業,project_1542,農業委員会費,12406810
2011-1543,2011,3 ,経済・観光,1,農林漁業,project_1543,農業委員会費,720000
2011-1544,2011,3 ,経済・観光,1,農林漁業,project_1544,農業委員会費,639000
2011-1545,2011,3 ,経済・観光,1,農林漁業,project_1545,農業委員会費,222000
2011-1546,2011,3 ,経済・観光,1,農林漁業,project_1546,農業委員会費,1573667
2011-1547,2011,3 ,経済・観光,1,農林漁業,project_1547,農業委員会費,313200
2011-1548,2011,3 ,経済・観光,1,農林漁業,project_1548,農業委員会費,8413033
2011-1549,2011,3 ,経済・観光,1,農林漁業,project_1549,農業委員会費,334000
2011-1550,2011,3 ,経済・観光,1,農林漁業,project_1550,農業委員会費,33646
2011-1551,2011,3 ,経済・観光,1,農林漁業,project_1551,農業委員会費,7590914
2011-1552,2011,3 ,経済・観光,1,農林漁業,project_1552,農業委員会費,707600
2011-1553,2011,3 ,経済・観光,1,農林漁業,project_1553,農業委員会費,112000
2011-1554,2011,3 ,経済・観光,1,農林漁業,project_1554,農業委員会費,13800
2011-1555,2011,3 ,経済・観光,1,農林漁業,project_1555,農業委員会費,150150
2011-1556,2011,3 ,経済・観光,1,農林漁業,project_1556,農業委員会費,644553
2011-1557,2011,3 ,経済・観光,1,農林漁業,project_1557,農業委員会費,6850
2011-1558,2011,3 ,経済・観光,1,農林漁業,project_1558,農業委員会費,714300
2011-1559,2011,3 ,経済・観光,1,農林漁業,project_1559,農業委員会費,1500
2011-1560,2011,3 ,経済・観光,1,農林漁業,project_1560,農業委員会費,775903
2011-1561,2011,3 ,経済・観光,1,農林漁業,project_1561,農業委員会費,40000
2011-1562,2011,3 ,経済・観光,1,農林漁業,project_1562,農業委員会費,126230
2011-1563,2011,3 ,経済・観光,1,農林漁業,project_1563,農業委員会費,33088
2011-1564,2011,3 ,経済・観光,1,農林漁業,project_1564,農業委員会費,160000
2011-1565,2011,3 ,経済・観光,1,農林漁業,project_1565,農業委員会費,24500
2011-1566,2011,3 ,経済・観光,1,農林漁業,project_1566,農業委員会費,1018500
2011-1567,2011,3 ,経済・観光,1,農林漁業,project_1567,農業委員会費,436500
2011-1568,2011,3 ,経済・観光,1,農林漁業,project_1568,農業総務費,53198095
2011-1569,2011,3 ,経済・観光,1,農林漁業,project_1569,農業総務費,7615250
2011-1570,2011,3 ,経済・観光,1,農林漁業,project_1570,農業総務費,149690589
2011-1571,2011,3 ,経済・観光,1,農林漁業,project_1571,農業総務費,3010100
2011-1572,2011,3 ,経済・観光,1,農林漁業,project_1572,農業総務費,3357200
2011-1573,2011,3 ,経済・観光,1,農林漁業,project_1573,農業総務費,3273600
2011-1574,2011,3 ,経済・観光,1,農林漁業,project_1574,農業総務費,5269000
2011-1575,2011,3 ,経済・観光,1,農林漁業,project_1575,農業総務費,60473331
2011-1576,2011,3 ,経済・観光,1,農林漁業,project_1576,農業総務費,4438160
2011-1577,2011,3 ,経済・観光,1,農林漁業,project_1577,農業総務費,189497
2011-1578,2011,3 ,経済・観光,1,農林漁業,project_1578,農業振興費,68000
2011-1579,2011,3 ,経済・観光,1,農林漁業,project_1579,農業振興費,67500
2011-1580,2011,3 ,経済・観光,1,農林漁業,project_1580,農業振興費,49500
2011-1581,2011,3 ,経済・観光,1,農林漁業,project_1581,農業振興費,0
2011-1582,2011,3 ,経済・観光,1,農林漁業,project_1582,農業振興費,667250
2011-1583,2011,3 ,経済・観光,1,農林漁業,project_1583,農業振興費,10000
2011-1584,2011,3 ,経済・観光,1,農林漁業,project_1584,農業振興費,1330
2011-1585,2011,3 ,経済・観光,1,農林漁業,project_1585,農業振興費,11700
2011-1586,2011,3 ,経済・観光,1,農林漁業,project_1586,農業振興費,11100
2011-1587,2011,3 ,経済・観光,1,農林漁業,project_1587,農業振興費,0
2011-1588,2011,3 ,経済・観光,1,農林漁業,project_1588,農業振興費,32466
2011-1589,2011,3 ,経済・観光,1,農林漁業,project_1589,農業振興費,683000
2011-1590,2011,3 ,経済・観光,1,農林漁業,project_1590,農業振興費,46502
2011-1591,2011,3 ,経済・観光,1,農林漁業,project_1591,農業振興費,1439943
2011-1592,2011,3 ,経済・観光,1,農林漁業,project_1592,農業振興費,281000
2011-1593,2011,3 ,経済・観光,1,農林漁業,project_1593,農業振興費,1770755
2011-1594,2011,3 ,経済・観光,1,農林漁業,project_1594,農業振興費,835000
2011-1595,2011,3 ,経済・観光,1,農林漁業,project_1595,農業振興費,1801113
2011-1596,2011,3 ,経済・観光,1,農林漁業,project_1596,農業振興費,622216
2011-1597,2011,3 ,経済・観光,1,農林漁業,project_1597,農業振興費,80820
2011-1598,2011,3 ,経済・観光,1,農林漁業,project_1598,農業振興費,200000
2011-1599,2011,3 ,経済・観光,1,農林漁業,project_1599,農業振興費,1600
2011-1600,2011,3 ,経済・観光,1,農林漁業,project_1600,農業振興費,50000
2011-1601,2011,3 ,経済・観光,1,農林漁業,project_1601,農業振興費,338000
2011-1602,2011,3 ,経済・観光,1,農林漁業,project_1602,農業振興費,620000
2011-1603,2011,3 ,経済・観光,1,農林漁業,project_1603,農業振興費,0
2011-1604,2011,3 ,経済・観光,1,農林漁業,project_1604,農業振興費,0
2011-1605,2011,3 ,経済・観光,1,農林漁業,project_1605,農業振興費,275709
2011-1606,2011,3 ,経済・観光,1,農林漁業,project_1606,農業振興費,2415000
2011-1607,2011,3 ,経済・観光,1,農林漁業,project_1607,農業振興費,189099
2011-1608,2011,3 ,経済・観光,1,農林漁業,project_1608,農業振興費,81900
2011-1609,2011,3 ,経済・観光,1,農林漁業,project_1609,農業振興費,0
2011-1610,2011,3 ,経済・観光,1,農林漁業,project_1610,農業振興費,0
2011-1611,2011,3 ,経済・観光,1,農林漁業,project_1611,農業振興費,1438685
2011-1612,2011,3 ,経済・観光,1,農林漁業,project_1612,農業振興費,9181320
2011-1613,2011,3 ,経済・観光,1,農林漁業,project_1613,農業振興費,9825893
2011-1614,2011,3 ,経済・観光,1,農林漁業,project_1614,農業振興費,0
2011-1615,2011,3 ,経済・観光,1,農林漁業,project_1615,農業振興費,8400000
2011-1616,2011,3 ,経済・観光,1,農林漁業,project_1616,農業振興費,54104000
2011-1617,2011,3 ,経済・観光,1,農林漁業,project_1617,農業振興費,0
2011-1618,2011,3 ,経済・観光,1,農林漁業,project_1618,農業振興費,7748000
2011-1619,2011,3 ,経済・観光,1,農林漁業,project_1619,農業振興費,28153
2011-1620,2011,3 ,経済・観光,1,農林漁業,project_1620,農業振興費,0
2011-1621,2011,3 ,経済・観光,1,農林漁業,project_1621,農業振興費,534000
2011-1622,2011,3 ,経済・観光,1,農林漁業,project_1622,農業振興費,0
2011-1623,2011,3 ,経済・観光,1,農林漁業,project_1623,農業振興費,0
2011-1624,2011,3 ,経済・観光,1,農林漁業,project_1624,農業振興費,0
2011-1625,2011,3 ,経済・観光,1,農林漁業,project_1625,農業振興費,364103
2011-1626,2011,3 ,経済・観光,1,農林漁業,project_1626,農業振興費,6994826
2011-1627,2011,3 ,経済・観光,1,農林漁業,project_1627,農業振興費,0
2011-1628,2011,3 ,経済・観光,1,農林漁業,project_1628,農業振興費,0
2011-1629,2011,3 ,経済・観光,1,農林漁業,project_1629,農業振興費,522751
2011-1630,2011,3 ,経済・観光,1,農林漁業,project_1630,農業振興費,538644
2011-1631,2011,3 ,経済・観光,1,農林漁業,project_1631,農業振興費,838496
2011-1632,2011,3 ,経済・観光,1,農林漁業,project_1632,農業振興費,0
2011-1633,2011,3 ,経済・観光,1,農林漁業,project_1633,農業振興費,42954000
2011-1634,2011,3 ,経済・観光,1,農林漁業,project_1634,農業振興費,0
2011-1635,2011,3 ,経済・観光,1,農林漁業,project_1635,農業振興費,84000
2011-1636,2011,3 ,経済・観光,1,農林漁業,project_1636,農業振興費,417000
2011-1637,2011,3 ,経済・観光,1,農林漁業,project_1637,農業振興費,0
2011-1638,2011,3 ,経済・観光,1,農林漁業,project_1638,農業振興費,1915900
2011-1639,2011,3 ,経済・観光,1,農林漁業,project_1639,農業振興費,28000
2011-1640,2011,3 ,経済・観光,1,農林漁業,project_1640,畜産業費,454700
2011-1641,2011,3 ,経済・観光,1,農林漁業,project_1641,畜産業費,2964855
2011-1642,2011,3 ,経済・観光,1,農林漁業,project_1642,畜産業費,85200
2011-1643,2011,3 ,経済・観光,1,農林漁業,project_1643,畜産業費,1070883
2011-1644,2011,3 ,経済・観光,1,農林漁業,project_1644,畜産業費,155378
2011-1645,2011,3 ,経済・観光,1,農林漁業,project_1645,畜産業費,1010373
2011-1646,2011,3 ,経済・観光,1,農林漁業,project_1646,畜産業費,490000
2011-1647,2011,3 ,経済・観光,1,農林漁業,project_1647,畜産業費,4016
2011-1648,2011,3 ,経済・観光,1,農林漁業,project_1648,畜産業費,0
2011-1649,2011,3 ,経済・観光,1,農林漁業,project_1649,畜産業費,225000
2011-1650,2011,3 ,経済・観光,1,農林漁業,project_1650,畜産業費,0
2011-1651,2011,3 ,経済・観光,1,農林漁業,project_1651,畜産業費,2743000
2011-1652,2011,3 ,経済・観光,1,農林漁業,project_1652,農地費,255398045
2011-1653,2011,3 ,経済・観光,1,農林漁業,project_1653,農地費,0
2011-1654,2011,3 ,経済・観光,1,農林漁業,project_1654,農地費,0
2011-1655,2011,3 ,経済・観光,1,農林漁業,project_1655,農地費,0
2011-1656,2011,3 ,経済・観光,1,農林漁業,project_1656,農地費,0
2011-1657,2011,3 ,経済・観光,1,農林漁業,project_1657,農地費,0
2011-1658,2011,3 ,経済・観光,1,農林漁業,project_1658,農地費,0
2011-1659,2011,3 ,経済・観光,1,農林漁業,project_1659,農地費,57453
2011-1660,2011,3 ,経済・観光,1,農林漁業,project_1660,農地費,0
2011-1661,2011,3 ,経済・観光,1,農林漁業,project_1661,農地費,0
2011-1662,2011,3 ,経済・観光,1,農林漁業,project_1662,農地費,0
2011-1663,2011,3 ,経済・観光,1,農林漁業,project_1663,農地費,162000
2011-1664,2011,3 ,経済・観光,1,農林漁業,project_1664,農地費,76500
2011-1665,2011,3 ,経済・観光,1,農林漁業,project_1665,農地費,0
2011-1666,2011,3 ,経済・観光,1,農林漁業,project_1666,農地費,284810
2011-1667,2011,3 ,経済・観光,1,農林漁業,project_1667,農地費,2365659
2011-1668,2011,3 ,経済・観光,1,農林漁業,project_1668,農地費,0
2011-1669,2011,3 ,経済・観光,1,農林漁業,project_1669,農地費,1522745
2011-1670,2011,3 ,経済・観光,1,農林漁業,project_1670,農地費,410694
2011-1671,2011,3 ,経済・観光,1,農林漁業,project_1671,農地費,97650
2011-1672,2011,3 ,経済・観光,1,農林漁業,project_1672,農地費,218524
2011-1673,2011,3 ,経済・観光,1,農林漁業,project_1673,農地費,29400
2011-1674,2011,3 ,経済・観光,1,農林漁業,project_1674,農地費,2999788
2011-1675,2011,3 ,経済・観光,1,農林漁業,project_1675,農地費,187140
2011-1676,2011,3 ,経済・観光,1,農林漁業,project_1676,農地費,6385
2011-1677,2011,3 ,経済・観光,1,農林漁業,project_1677,農地費,200000
2011-1678,2011,3 ,経済・観光,1,農林漁業,project_1678,農地費,708126
2011-1679,2011,3 ,経済・観光,1,農林漁業,project_1679,農地費,0
2011-1680,2011,3 ,経済・観光,1,農林漁業,project_1680,農地費,59184
2011-1681,2011,3 ,経済・観光,1,農林漁業,project_1681,農地費,456750
2011-1682,2011,3 ,経済・観光,1,農林漁業,project_1682,農地費,25620000
2011-1683,2011,3 ,経済・観光,1,農林漁業,project_1683,農地費,5775000
2011-1684,2011,3 ,経済・観光,1,農林漁業,project_1684,農地費,1429400
2011-1685,2011,3 ,経済・観光,1,農林漁業,project_1685,農地費,95724300
2011-1686,2011,3 ,経済・観光,1,農林漁業,project_1686,農地費,2722959
2011-1687,2011,3 ,経済・観光,1,農林漁業,project_1687,農地費,1201850
2011-1688,2011,3 ,経済・観光,1,農林漁業,project_1688,農地費,499457
2011-1689,2011,3 ,経済・観光,1,農林漁業,project_1689,農地費,39020730
2011-1690,2011,3 ,経済・観光,1,農林漁業,project_1690,農地費,4947600
2011-1691,2011,3 ,経済・観光,1,農林漁業,project_1691,農地費,5041670
2011-1692,2011,3 ,経済・観光,1,農林漁業,project_1692,農地費,4466424
2011-1693,2011,3 ,経済・観光,1,農林漁業,project_1693,農地費,6264000
2011-1694,2011,3 ,経済・観光,1,農林漁業,project_1694,農地費,4500000
2011-1695,2011,3 ,経済・観光,1,農林漁業,project_1695,農地費,0
2011-1696,2011,3 ,経済・観光,1,農林漁業,project_1696,農地費,189000
2011-1697,2011,3 ,経済・観光,1,農林漁業,project_1697,農地費,452865
2011-1698,2011,3 ,経済・観光,1,農林漁業,project_1698,農地費,14606000
2011-1699,2011,3 ,経済・観光,1,農林漁業,project_1699,農地費,48772000
2011-1700,2011,3 ,経済・観光,1,農林漁業,project_1700,農地費,2711304
2011-1701,2011,3 ,経済・観光,1,農林漁業,project_1701,農地費,600000
2011-1702,2011,3 ,経済・観光,1,農林漁業,project_1702,農地費,450000
2011-1703,2011,3 ,経済・観光,1,農林漁業,project_1703,農地費,600000
2011-1704,2011,3 ,経済・観光,1,農林漁業,project_1704,農地費,6600000
2011-1705,2011,3 ,経済・観光,1,農林漁業,project_1705,農地費,0
2011-1706,2011,3 ,経済・観光,1,農林漁業,project_1706,農地費,2809955
2011-1707,2011,3 ,経済・観光,1,農林漁業,project_1707,農地費,281000
2011-1708,2011,3 ,経済・観光,1,農林漁業,project_1708,農地費,147600
2011-1709,2011,3 ,経済・観光,1,農林漁業,project_1709,農地費,180600
2011-1710,2011,3 ,経済・観光,1,農林漁業,project_1710,農地費,1283000
2011-1711,2011,3 ,経済・観光,1,農林漁業,project_1711,農地費,0
2011-1712,2011,3 ,経済・観光,1,農林漁業,project_1712,農地費,30000
2011-1713,2011,3 ,経済・観光,1,農林漁業,project_1713,林業総務費,720000
2011-1714,2011,3 ,経済・観光,1,農林漁業,project_1714,林業総務費,90072717
2011-1715,2011,3 ,経済・観光,1,農林漁業,project_1715,林業総務費,31500
2011-1716,2011,3 ,経済・観光,1,農林漁業,project_1716,林業総務費,1152000
2011-1717,2011,3 ,経済・観光,1,農林漁業,project_1717,林業総務費,5642500
2011-1718,2011,3 ,経済・観光,1,農林漁業,project_1718,林業総務費,3621460
2011-1719,2011,3 ,経済・観光,1,農林漁業,project_1719,林業総務費,2508200
2011-1720,2011,3 ,経済・観光,1,農林漁業,project_1720,林業総務費,2590800
2011-1721,2011,3 ,経済・観光,1,農林漁業,project_1721,林業総務費,35703365
2011-1722,2011,3 ,経済・観光,1,農林漁業,project_1722,林業総務費,150506
2011-1723,2011,3 ,経済・観光,1,農林漁業,project_1723,林業総務費,31647660
2011-1724,2011,3 ,経済・観光,1,農林漁業,project_1724,林業総務費,4115000
2011-1725,2011,3 ,経済・観光,1,農林漁業,project_1725,林業総務費,13500
2011-1726,2011,3 ,経済・観光,1,農林漁業,project_1726,林業総務費,130645
2011-1727,2011,3 ,経済・観光,1,農林漁業,project_1727,林業総務費,1770306
2011-1728,2011,3 ,経済・観光,1,農林漁業,project_1728,林業総務費,1494142
2011-1729,2011,3 ,経済・観光,1,農林漁業,project_1729,林業総務費,289016
2011-1730,2011,3 ,経済・観光,1,農林漁業,project_1730,林業総務費,653450
2011-1731,2011,3 ,経済・観光,1,農林漁業,project_1731,林業総務費,3766000
2011-1732,2011,3 ,経済・観光,1,農林漁業,project_1732,林業総務費,199894
2011-1733,2011,3 ,経済・観光,1,農林漁業,project_1733,林業振興費,1000000
2011-1734,2011,3 ,経済・観光,1,農林漁業,project_1734,林業振興費,69234000
2011-1735,2011,3 ,経済・観光,1,農林漁業,project_1735,林業振興費,4725
2011-1736,2011,3 ,経済・観光,1,農林漁業,project_1736,林業振興費,0
2011-1737,2011,3 ,経済・観光,1,農林漁業,project_1737,林業振興費,0
2011-1738,2011,3 ,経済・観光,1,農林漁業,project_1738,林業振興費,300667
2011-1739,2011,3 ,経済・観光,1,農林漁業,project_1739,林業振興費,8400
2011-1740,2011,3 ,経済・観光,1,農林漁業,project_1740,林業振興費,1320294
2011-1741,2011,3 ,経済・観光,1,農林漁業,project_1741,林業振興費,28100
2011-1742,2011,3 ,経済・観光,1,農林漁業,project_1742,林業振興費,1900
2011-1743,2011,3 ,経済・観光,1,農林漁業,project_1743,林業振興費,6915795
2011-1744,2011,3 ,経済・観光,1,農林漁業,project_1744,林業振興費,13346550
2011-1745,2011,3 ,経済・観光,1,農林漁業,project_1745,林業振興費,0
2011-1746,2011,3 ,経済・観光,1,農林漁業,project_1746,林業振興費,14938245
2011-1747,2011,3 ,経済・観光,1,農林漁業,project_1747,林業振興費,676725
2011-1748,2011,3 ,経済・観光,1,農林漁業,project_1748,林業振興費,93000
2011-1749,2011,3 ,経済・観光,1,農林漁業,project_1749,林業振興費,500000
2011-1750,2011,3 ,経済・観光,1,農林漁業,project_1750,林業振興費,100000
2011-1751,2011,3 ,経済・観光,1,農林漁業,project_1751,林業振興費,7641753
2011-1752,2011,3 ,経済・観光,1,農林漁業,project_1752,林業振興費,1620000
2011-1753,2011,3 ,経済・観光,1,農林漁業,project_1753,林業振興費,5513000
2011-1754,2011,3 ,経済・観光,1,農林漁業,project_1754,林業振興費,619250
2011-1755,2011,3 ,経済・観光,1,農林漁業,project_1755,林業振興費,7710800
2011-1756,2011,3 ,経済・観光,1,農林漁業,project_1756,林業振興費,500000
2011-1757,2011,3 ,経済・観光,1,農林漁業,project_1757,林業振興費,26235040
2011-1758,2011,3 ,経済・観光,1,農林漁業,project_1758,林業振興費,689960
2011-1759,2011,3 ,経済・観光,1,農林漁業,project_1759,林業振興費,36922196
2011-1760,2011,3 ,経済・観光,1,農林漁業,project_1760,林業振興費,0
2011-1761,2011,3 ,経済・観光,1,農林漁業,project_1761,林業振興費,0
2011-1762,2011,3 ,経済・観光,1,農林漁業,project_1762,林業振興費,10082792
2011-1763,2011,3 ,経済・観光,1,農林漁業,project_1763,林業振興費,680000
2011-1764,2011,3 ,経済・観光,1,農林漁業,project_1764,林業振興費,150000
2011-1765,2011,3 ,経済・観光,1,農林漁業,project_1765,林業振興費,900000
2011-1766,2011,3 ,経済・観光,1,農林漁業,project_1766,林業振興費,3237290
2011-1767,2011,3 ,経済・観光,1,農林漁業,project_1767,林業振興費,1432124
2011-1768,2011,3 ,経済・観光,1,農林漁業,project_1768,林業振興費,24312000
2011-1769,2011,3 ,経済・観光,1,農林漁業,project_1769,林業振興費,9423000
2011-1770,2011,3 ,経済・観光,1,農林漁業,project_1770,林道費,83200
2011-1771,2011,3 ,経済・観光,1,農林漁業,project_1771,林道費,57000
2011-1772,2011,3 ,経済・観光,1,農林漁業,project_1772,林道費,4953016
2011-1773,2011,3 ,経済・観光,1,農林漁業,project_1773,林道費,1597050
2011-1774,2011,3 ,経済・観光,1,農林漁業,project_1774,林道費,4999050
2011-1775,2011,3 ,経済・観光,1,農林漁業,project_1775,林道費,409055
2011-1776,2011,3 ,経済・観光,1,農林漁業,project_1776,林道費,40848
2011-1777,2011,3 ,経済・観光,1,農林漁業,project_1777,林道費,0
2011-1778,2011,3 ,経済・観光,1,農林漁業,project_1778,林道費,0
2011-1779,2011,3 ,経済・観光,1,農林漁業,project_1779,林道費,1449000
2011-1780,2011,3 ,経済・観光,1,農林漁業,project_1780,林道費,1407000
2011-1781,2011,3 ,経済・観光,1,農林漁業,project_1781,林道費,924000
2011-1782,2011,3 ,経済・観光,1,農林漁業,project_1782,林道費,2653350
2011-1783,2011,3 ,経済・観光,1,農林漁業,project_1783,林道費,2999850
2011-1784,2011,3 ,経済・観光,1,農林漁業,project_1784,林道費,0
2011-1785,2011,3 ,経済・観光,1,農林漁業,project_1785,林道費,85775131
2011-1786,2011,3 ,経済・観光,1,農林漁業,project_1786,林道費,0
2011-1787,2011,3 ,経済・観光,1,農林漁業,project_1787,林道費,0
2011-1788,2011,3 ,経済・観光,1,農林漁業,project_1788,林道費,1018500
2011-1789,2011,3 ,経済・観光,1,農林漁業,project_1789,林道費,789235
2011-1790,2011,3 ,経済・観光,1,農林漁業,project_1790,林道費,2999714
2011-1791,2011,3 ,経済・観光,1,農林漁業,project_1791,林道費,2534532
2011-1792,2011,3 ,経済・観光,1,農林漁業,project_1792,林道費,20074950
2011-1793,2011,3 ,経済・観光,1,農林漁業,project_1793,林道費,35821800
2011-1794,2011,3 ,経済・観光,1,農林漁業,project_1794,林道費,38427900
